file name,queen presence
2022-06-09--17-03-21_2_spect.png,0
2022-06-26--10-48-36_2_spect.png,0
2022-06-26--08-49-49_1_spect.png,0
2022-06-08--19-20-04_1_spect.png,0
2022-06-26--17-42-54_2_spect.png,0
2022-06-27--16-16-33_1_spect.png,0
2022-06-27--05-33-18_1_spect.png,0
2022-06-09--00-15-56_1_spect.png,0
2022-06-25--17-02-27_1_spect.png,0
2022-06-26--02-54-17_2_spect.png,0
2022-06-26--01-54-51_1_spect.png,0
2022-06-26--15-44-40_1_spect.png,0
2022-06-25--20-00-05_2_spect.png,0
2022-06-26--09-49-26_1_spect.png,0
2022-06-09--04-12-49_1_spect.png,0
2022-06-26--18-41-57_2_spect.png,0
2022-06-27--13-19-05_1_spect.png,0
2022-06-08--19-20-13_2_spect.png,0
2022-06-09--13-06-37_2_spect.png,0
2022-06-27--09-22-08_1_spect.png,0
2022-06-27--18-14-49_1_spect.png,0
2022-06-27--13-17-43_2_spect.png,0
2022-06-09--03-13-33_2_spect.png,0
2022-06-26--06-51-08_1_spect.png,0
2022-06-25--18-01-33_1_spect.png,0
2022-06-09--10-08-51_1_spect.png,0
2022-06-26--08-49-43_2_spect.png,0
2022-06-27--16-15-16_2_spect.png,0
2022-06-09--09-09-25_1_spect.png,0
2022-06-26--03-53-17_1_spect.png,0
2022-06-09--05-12-03_1_spect.png,0
2022-06-27--05-32-42_2_spect.png,0
2022-06-26--23-37-32_2_spect.png,0
2022-06-25--19-01-01_2_spect.png,0
2022-06-26--05-51-52_1_spect.png,0
2022-06-25--22-57-22_1_spect.png,0
2022-06-27--15-17-24_1_spect.png,0
2022-06-26--16-43-49_2_spect.png,0
2022-06-09--13-07-21_1_spect.png,0
2022-06-26--22-38-20_2_spect.png,0
2022-06-09--10-08-31_2_spect.png,0
2022-06-09--02-14-24_1_spect.png,0
2022-06-27--03-34-20_2_spect.png,0
2022-06-26--13-46-18_1_spect.png,0
2022-06-27--08-30-28_2_spect.png,0
2022-06-08--23-16-44_1_spect.png,0
2022-06-26--20-40-03_2_spect.png,0
2022-06-08--23-16-48_2_spect.png,0
2022-06-09--01-15-08_1_spect.png,0
2022-06-27--11-19-45_2_spect.png,0
2022-06-27--09-22-28_2_spect.png,0
2022-06-26--21-39-11_2_spect.png,0
2022-06-09--06-11-10_2_spect.png,0
2022-06-25--22-57-32_2_spect.png,0
2022-06-09--14-05-39_2_spect.png,0
2022-06-27--10-21-13_1_spect.png,0
2022-06-09--00-15-57_2_spect.png,0
2022-06-27--02-35-34_1_spect.png,0
2022-06-27--12-20-07_1_spect.png,0
2022-06-27--14-18-17_1_spect.png,0
2022-06-26--19-41-10_1_spect.png,0
2022-06-09--16-04-05_2_spect.png,0
2022-06-25--20-59-10_2_spect.png,0
2022-06-25--19-59-50_1_spect.png,0
2022-06-25--19-00-41_1_spect.png,0
2022-06-09--11-07-46_2_spect.png,0
2022-06-27--17-14-23_2_spect.png,0
2022-06-26--11-48-16_1_spect.png,0
2022-06-27--00-36-44_2_spect.png,0
2022-06-09--08-09-48_2_spect.png,0
2022-06-27--11-20-47_1_spect.png,0
2022-06-26--20-40-16_1_spect.png,0
2022-06-26--17-42-56_1_spect.png,0
2022-06-26--18-42-02_1_spect.png,0
2022-06-27--18-13-28_2_spect.png,0
2022-06-25--15-04-33_2_spect.png,0
2022-06-09--09-09-12_2_spect.png,0
2022-06-08--18-20-59_1_spect.png,0
2022-06-09--12-07-14_2_spect.png,0
2022-06-09--15-04-51_2_spect.png,0
2022-06-25--20-58-57_1_spect.png,0
2022-06-08--17-22-00_2_spect.png,0
2022-06-08--21-18-28_2_spect.png,0
2022-06-08--15-51-41_2_spect.png,0
2022-06-27--17-15-43_1_spect.png,0
2022-06-26--04-52-44_2_spect.png,0
2022-06-09--15-05-10_1_spect.png,0
2022-06-26--10-48-55_1_spect.png,0
2022-06-09--16-04-23_1_spect.png,0
2022-06-09--03-13-35_1_spect.png,0
2022-06-27--07-31-07_2_spect.png,0
2022-06-27--04-34-04_1_spect.png,0
2022-06-09--04-12-46_2_spect.png,0
2022-06-25--23-56-42_2_spect.png,0
2022-06-09--11-08-21_1_spect.png,0
2022-06-25--15-04-12_1_spect.png,0
2022-06-09--14-06-06_1_spect.png,0
2022-06-27--12-18-31_2_spect.png,0
2022-06-08--22-17-32_1_spect.png,0
2022-06-27--14-16-54_2_spect.png,0
2022-06-27--07-31-49_1_spect.png,0
2022-07-05--00-57-29_2_spect.png,1
2022-06-29--09-18-09_2_spect.png,1
2022-06-28--18-29-56_2_spect.png,1
2022-07-04--06-54-06_1_spect.png,1
2022-07-04--10-57-59_2_spect.png,1
2022-06-13--11-48-58_2_spect.png,1
2022-07-12--20-56-25_1_spect.png,1
2022-06-29--03-22-07_2_spect.png,1
2022-07-04--00-05-51_2_spect.png,1
2022-06-25--09-44-22_1_spect.png,1
2022-07-03--15-08-57_2_spect.png,1
2022-06-24--21-52-38_1_spect.png,1
2022-07-10--01-43-36_1_spect.png,1
2022-06-28--20-28-09_2_spect.png,1
2022-06-11--07-34-54_1_spect.png,1
2022-07-08--16-07-49_2_spect.png,1
2022-07-12--03-23-08_2_spect.png,1
2022-06-15--09-32-36_2_spect.png,1
2022-06-07--17-03-33_2_spect.png,1
2022-06-10--04-41-06_2_spect.png,1
2022-07-11--12-25-43_2_spect.png,1
2022-06-07--11-08-36_2_spect.png,1
2022-06-16--17-04-50_2_spect.png,1
2022-07-13--08-02-57_2_spect.png,1
2022-07-12--19-57-19_1_spect.png,1
2022-07-01--12-42-18_1_spect.png,1
2022-06-27--22-22-43_2_spect.png,1
2022-07-04--21-45-51_1_spect.png,1
2022-06-07--04-12-58_2_spect.png,1
2022-06-24--19-54-30_1_spect.png,1
2022-07-02--12-54-38_1_spect.png,1
2022-07-10--05-44-39_2_spect.png,1
2022-06-15--05-32-54_2_spect.png,1
2022-07-08--09-08-34_2_spect.png,1
2022-06-28--09-14-48_2_spect.png,1
2022-07-10--14-36-54_1_spect.png,1
2022-06-13--08-50-45_2_spect.png,1
2022-07-05--00-43-17_1_spect.png,1
2022-07-10--03-45-59_2_spect.png,1
2022-07-05--01-56-38_2_spect.png,1
2022-07-06--03-21-47_1_spect.png,1
2022-06-05--22-36-48_2_spect.png,1
2022-07-13--22-37-39_1_spect.png,1
2022-07-08--07-51-47_1_spect.png,1
2022-06-07--22-58-20_2_spect.png,1
2022-07-05--02-55-46_2_spect.png,1
2022-07-10--02-46-54_2_spect.png,1
2022-07-05--14-46-32_2_spect.png,1
2022-06-28--12-13-12_2_spect.png,1
2022-06-10--22-41-10_2_spect.png,1
2022-07-01--06-14-14_1_spect.png,1
2022-07-07--18-56-17_1_spect.png,1
2022-07-09--13-35-26_1_spect.png,1
2022-06-28--05-16-46_2_spect.png,1
2022-07-09--07-57-34_2_spect.png,1
2022-06-25--02-48-45_2_spect.png,1
2022-07-03--23-06-41_2_spect.png,1
2022-07-07--23-13-22_2_spect.png,1
2022-06-10--05-40-19_2_spect.png,1
2022-06-29--12-16-53_1_spect.png,1
2022-07-15--15-28-21_2_spect.png,1
2022-06-15--10-31-40_2_spect.png,1
2022-07-04--06-01-05_2_spect.png,1
2022-06-15--21-21-25_2_spect.png,1
2022-06-12--06-33-03_2_spect.png,1
2022-07-15--02-20-13_1_spect.png,1
2022-06-09--20-47-36_2_spect.png,1
2022-06-28--21-27-16_2_spect.png,1
2022-07-15--07-16-18_1_spect.png,1
2022-07-15--09-15-12_1_spect.png,1
2022-07-08--14-09-50_2_spect.png,1
2022-06-10--02-42-41_2_spect.png,1
2022-06-13--13-47-23_2_spect.png,1
2022-06-27--23-21-51_2_spect.png,1
2022-07-08--21-07-28_2_spect.png,1
2022-07-13--14-44-36_1_spect.png,1
2022-06-13--00-56-42_2_spect.png,1
2022-06-08--01-55-59_2_spect.png,1
2022-06-14--02-01-04_1_spect.png,1
2022-07-11--11-19-17_1_spect.png,1
2022-06-30--00-53-00_2_spect.png,1
2022-06-29--14-14-09_1_spect.png,1
2022-07-13--04-49-50_1_spect.png,1
2022-06-29--21-55-24_2_spect.png,1
2022-06-28--13-12-04_2_spect.png,1
2022-07-03--22-01-15_1_spect.png,1
2022-06-13--07-51-24_2_spect.png,1
2022-06-08--07-51-48_2_spect.png,1
2022-07-01--01-18-17_1_spect.png,1
2022-06-28--23-25-19_1_spect.png,1
2022-07-01--03-16-39_1_spect.png,1
2022-07-10--15-39-44_2_spect.png,1
2022-06-06--02-33-38_2_spect.png,1
2022-06-30--23-19-59_1_spect.png,1
2022-06-30--19-23-19_1_spect.png,1
2022-07-09--01-40-05_1_spect.png,1
2022-06-14--00-02-46_1_spect.png,1
2022-06-12--09-31-04_2_spect.png,1
2022-07-04--18-53-55_2_spect.png,1
2022-06-29--06-19-33_1_spect.png,1
2022-06-13--05-52-38_2_spect.png,1
2022-06-12--00-37-49_2_spect.png,1
2022-07-04--13-49-25_1_spect.png,1
2022-06-11--12-32-18_2_spect.png,1
2022-07-15--00-02-18_2_spect.png,1
2022-06-10--17-45-44_2_spect.png,1
2022-06-09--20-47-28_1_spect.png,1
2022-06-16--05-15-11_2_spect.png,1
2022-07-09--19-53-03_2_spect.png,1
2022-06-13--09-50-10_2_spect.png,1
2022-06-13--16-45-02_2_spect.png,1
2022-06-16--16-05-45_2_spect.png,1
2022-06-30--21-21-31_1_spect.png,1
2022-07-07--03-06-52_1_spect.png,1
2022-07-06--00-23-52_1_spect.png,1
2022-06-10--06-39-32_2_spect.png,1
2022-06-11--16-44-58_2_spect.png,1
2022-06-28--01-20-09_2_spect.png,1
2022-06-10--02-42-31_1_spect.png,1
2022-06-07--05-12-08_2_spect.png,1
2022-07-10--06-43-27_2_spect.png,1
2022-07-04--17-54-47_2_spect.png,1
2022-06-14--11-55-10_1_spect.png,1
2022-07-11--04-29-25_2_spect.png,1
2022-07-06--23-29-23_2_spect.png,1
2022-07-15--07-05-32_2_spect.png,1
2022-07-09--07-35-11_1_spect.png,1
2022-07-10--18-37-40_1_spect.png,1
2022-07-09--20-52-10_2_spect.png,1
2022-07-04--20-52-03_2_spect.png,1
2022-06-11--08-33-52_1_spect.png,1
2022-07-08--15-08-24_2_spect.png,1
2022-06-09--22-45-55_2_spect.png,1
2022-07-11--19-20-32_2_spect.png,1
2022-07-09--17-55-02_2_spect.png,1
2022-07-12--21-55-32_1_spect.png,1
2022-07-02--19-23-00_1_spect.png,1
2022-06-09--19-48-31_2_spect.png,1
2022-06-06--19-20-21_2_spect.png,1
2022-07-14--23-22-40_1_spect.png,1
2022-06-11--01-38-28_1_spect.png,1
2022-07-07--07-22-56_2_spect.png,1
2022-07-06--19-29-18_2_spect.png,1
2022-07-13--02-07-17_2_spect.png,1
2022-06-27--21-23-37_2_spect.png,1
2022-07-12--13-01-21_1_spect.png,1
2022-06-29--01-23-48_2_spect.png,1
2022-07-04--03-03-26_2_spect.png,1
2022-06-24--21-52-53_2_spect.png,1
2022-06-16--08-12-31_2_spect.png,1
